,Store Name,Department,customer_time,Age_Group,Day_Name,Count of employees across each condition,Employee Salary,Count of employees across each store,Avg sales across each store,Count of Customers,Employee to sales ratio,Predicted Values
3574,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Thursday,3,2144432430,10,455.4015222482436,110,45.54015222482436,5.96
3575,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Tuesday,3,2144432430,10,455.4015222482436,187,45.54015222482436,5.96
3576,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Wednesday,3,2144432430,10,455.4015222482436,121,45.54015222482436,5.96
3577,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Friday,6,2144432430,10,455.4015222482436,154,45.54015222482436,4.0
3578,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Monday,6,2144432430,10,455.4015222482436,110,45.54015222482436,4.0
3579,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Saturday,6,2144432430,10,455.4015222482436,77,45.54015222482436,4.0
3580,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Sunday,6,2144432430,10,455.4015222482436,154,45.54015222482436,4.0
3581,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Thursday,6,2144432430,10,455.4015222482436,110,45.54015222482436,4.0
3582,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Tuesday,6,2144432430,10,455.4015222482436,187,45.54015222482436,4.0
3583,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Wednesday,6,2144432430,10,455.4015222482436,121,45.54015222482436,4.0
3584,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (50-65),Friday,1,2144432430,10,455.4015222482436,154,45.54015222482436,2.02
3585,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (50-65),Monday,1,2144432430,10,455.4015222482436,110,45.54015222482436,2.02
3586,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (50-65),Saturday,1,2144432430,10,455.4015222482436,77,45.54015222482436,2.02
3587,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (50-65),Sunday,1,2144432430,10,455.4015222482436,154,45.54015222482436,2.02
3588,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (50-65),Thursday,1,2144432430,10,455.4015222482436,110,45.54015222482436,2.02
3589,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (50-65),Tuesday,1,2144432430,10,455.4015222482436,187,45.54015222482436,2.02
3590,FIPL 3,Employee,Morning Shift (10 AM - 12 PM),Male (50-65),Wednesday,1,2144432430,10,455.4015222482436,121,45.54015222482436,2.02
3591,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Friday,3,2144432430,10,455.4015222482436,264,45.54015222482436,5.96
3592,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Monday,3,2144432430,10,455.4015222482436,286,45.54015222482436,5.96
3593,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Saturday,3,2144432430,10,455.4015222482436,451,45.54015222482436,5.96
3594,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Sunday,3,2144432430,10,455.4015222482436,264,45.54015222482436,5.96
3595,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Thursday,3,2144432430,10,455.4015222482436,352,45.54015222482436,5.96
3596,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Tuesday,3,2144432430,10,455.4015222482436,242,45.54015222482436,5.96
3597,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Wednesday,3,2144432430,10,455.4015222482436,275,45.54015222482436,5.96
3598,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Friday,6,2144432430,10,455.4015222482436,264,45.54015222482436,4.0
3599,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Monday,6,2144432430,10,455.4015222482436,286,45.54015222482436,4.0
3600,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Saturday,6,2144432430,10,455.4015222482436,451,45.54015222482436,4.0
3601,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Sunday,6,2144432430,10,455.4015222482436,264,45.54015222482436,4.0
3602,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Thursday,6,2144432430,10,455.4015222482436,352,45.54015222482436,4.0
3603,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Tuesday,6,2144432430,10,455.4015222482436,242,45.54015222482436,4.0
3604,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Wednesday,6,2144432430,10,455.4015222482436,275,45.54015222482436,4.0
3605,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (50-65),Friday,1,2144432430,10,455.4015222482436,264,45.54015222482436,2.02
3606,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (50-65),Monday,1,2144432430,10,455.4015222482436,286,45.54015222482436,2.02
3607,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (50-65),Saturday,1,2144432430,10,455.4015222482436,451,45.54015222482436,2.02
3608,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (50-65),Sunday,1,2144432430,10,455.4015222482436,264,45.54015222482436,2.02
3609,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (50-65),Thursday,1,2144432430,10,455.4015222482436,352,45.54015222482436,2.02
3610,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (50-65),Tuesday,1,2144432430,10,455.4015222482436,242,45.54015222482436,2.02
3611,FIPL 3,Employee,Night Shift (6 PM - 9 PM),Male (50-65),Wednesday,1,2144432430,10,455.4015222482436,275,45.54015222482436,2.02
3612,FIPL 3,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Friday,1,352151170,1,455.4015222482436,77,455.4015222482436,1.48
3613,FIPL 3,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Monday,1,352151170,1,455.4015222482436,99,455.4015222482436,1.48
3614,FIPL 3,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Saturday,1,352151170,1,455.4015222482436,66,455.4015222482436,1.48
3615,FIPL 3,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Sunday,1,352151170,1,455.4015222482436,77,455.4015222482436,1.48
3616,FIPL 3,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Thursday,1,352151170,1,455.4015222482436,110,455.4015222482436,1.48
3617,FIPL 3,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Tuesday,1,352151170,1,455.4015222482436,154,455.4015222482436,1.48
3618,FIPL 3,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Wednesday,1,352151170,1,455.4015222482436,66,455.4015222482436,1.48
3619,FIPL 3,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Friday,1,352151170,1,455.4015222482436,176,455.4015222482436,1.48
3620,FIPL 3,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Monday,1,352151170,1,455.4015222482436,154,455.4015222482436,1.48
3621,FIPL 3,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Saturday,1,352151170,1,455.4015222482436,198,455.4015222482436,1.48
3622,FIPL 3,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Sunday,1,352151170,1,455.4015222482436,132,455.4015222482436,1.48
3623,FIPL 3,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Thursday,1,352151170,1,455.4015222482436,154,455.4015222482436,1.48
3624,FIPL 3,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Tuesday,1,352151170,1,455.4015222482436,77,455.4015222482436,1.48
3625,FIPL 3,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Wednesday,1,352151170,1,455.4015222482436,110,455.4015222482436,1.48
3626,FIPL 3,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Friday,1,352151170,1,455.4015222482436,154,455.4015222482436,1.48
3627,FIPL 3,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Monday,1,352151170,1,455.4015222482436,110,455.4015222482436,1.48
3628,FIPL 3,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Saturday,1,352151170,1,455.4015222482436,77,455.4015222482436,1.48
3629,FIPL 3,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Sunday,1,352151170,1,455.4015222482436,154,455.4015222482436,1.48
3630,FIPL 3,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Thursday,1,352151170,1,455.4015222482436,110,455.4015222482436,1.48
3631,FIPL 3,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Tuesday,1,352151170,1,455.4015222482436,187,455.4015222482436,1.48
3632,FIPL 3,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Wednesday,1,352151170,1,455.4015222482436,121,455.4015222482436,1.48
3633,FIPL 3,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Friday,1,352151170,1,455.4015222482436,264,455.4015222482436,1.48
3634,FIPL 3,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Monday,1,352151170,1,455.4015222482436,286,455.4015222482436,1.48
3635,FIPL 3,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Saturday,1,352151170,1,455.4015222482436,451,455.4015222482436,1.48
3636,FIPL 3,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Sunday,1,352151170,1,455.4015222482436,264,455.4015222482436,1.48
3637,FIPL 3,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Thursday,1,352151170,1,455.4015222482436,352,455.4015222482436,1.48
3638,FIPL 3,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Tuesday,1,352151170,1,455.4015222482436,242,455.4015222482436,1.48
3639,FIPL 3,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Wednesday,1,352151170,1,455.4015222482436,275,455.4015222482436,1.48
3780,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Friday,5,1552258114,8,442.1357985257986,120,55.26697481572482,4.23
3781,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Monday,5,1552258114,8,442.1357985257986,60,55.26697481572482,4.23
3782,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Saturday,5,1552258114,8,442.1357985257986,120,55.26697481572482,4.23
3783,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Sunday,5,1552258114,8,442.1357985257986,96,55.26697481572482,4.23
3784,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Thursday,5,1552258114,8,442.1357985257986,120,55.26697481572482,4.23
3785,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Tuesday,5,1552258114,8,442.1357985257986,108,55.26697481572482,4.23
3786,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Wednesday,5,1552258114,8,442.1357985257986,72,55.26697481572482,4.23
3787,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Friday,3,1552258114,8,442.1357985257986,120,55.26697481572482,3.36
3788,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Monday,3,1552258114,8,442.1357985257986,60,55.26697481572482,3.36
3789,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Saturday,3,1552258114,8,442.1357985257986,120,55.26697481572482,3.36
3790,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Sunday,3,1552258114,8,442.1357985257986,96,55.26697481572482,3.36
3791,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Thursday,3,1552258114,8,442.1357985257986,120,55.26697481572482,3.36
3792,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Tuesday,3,1552258114,8,442.1357985257986,108,55.26697481572482,3.36
3793,FIPL 31,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Wednesday,3,1552258114,8,442.1357985257986,72,55.26697481572482,3.36
3794,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Friday,5,1552258114,8,442.1357985257986,168,55.26697481572482,4.23
3795,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Monday,5,1552258114,8,442.1357985257986,168,55.26697481572482,4.23
3796,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Saturday,5,1552258114,8,442.1357985257986,120,55.26697481572482,4.23
3797,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Sunday,5,1552258114,8,442.1357985257986,144,55.26697481572482,4.23
3798,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Thursday,5,1552258114,8,442.1357985257986,144,55.26697481572482,4.23
3799,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Tuesday,5,1552258114,8,442.1357985257986,192,55.26697481572482,4.23
3800,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Wednesday,5,1552258114,8,442.1357985257986,108,55.26697481572482,4.23
3801,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Friday,3,1552258114,8,442.1357985257986,168,55.26697481572482,3.36
3802,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Monday,3,1552258114,8,442.1357985257986,168,55.26697481572482,3.36
3803,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Saturday,3,1552258114,8,442.1357985257986,120,55.26697481572482,3.36
3804,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Sunday,3,1552258114,8,442.1357985257986,144,55.26697481572482,3.36
3805,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Thursday,3,1552258114,8,442.1357985257986,144,55.26697481572482,3.36
3806,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Tuesday,3,1552258114,8,442.1357985257986,192,55.26697481572482,3.36
3807,FIPL 31,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Wednesday,3,1552258114,8,442.1357985257986,108,55.26697481572482,3.36
3808,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Friday,5,1552258114,8,442.1357985257986,144,55.26697481572482,4.23
3809,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Monday,5,1552258114,8,442.1357985257986,144,55.26697481572482,4.23
3810,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Saturday,5,1552258114,8,442.1357985257986,96,55.26697481572482,4.23
3811,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Sunday,5,1552258114,8,442.1357985257986,180,55.26697481572482,4.23
3812,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Thursday,5,1552258114,8,442.1357985257986,132,55.26697481572482,4.23
3813,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Tuesday,5,1552258114,8,442.1357985257986,168,55.26697481572482,4.23
3814,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Wednesday,5,1552258114,8,442.1357985257986,144,55.26697481572482,4.23
3815,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Friday,3,1552258114,8,442.1357985257986,144,55.26697481572482,3.36
3816,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Monday,3,1552258114,8,442.1357985257986,144,55.26697481572482,3.36
3817,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Saturday,3,1552258114,8,442.1357985257986,96,55.26697481572482,3.36
3818,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Sunday,3,1552258114,8,442.1357985257986,180,55.26697481572482,3.36
3819,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Thursday,3,1552258114,8,442.1357985257986,132,55.26697481572482,3.36
3820,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Tuesday,3,1552258114,8,442.1357985257986,168,55.26697481572482,3.36
3821,FIPL 31,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Wednesday,3,1552258114,8,442.1357985257986,144,55.26697481572482,3.36
3822,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Friday,5,1552258114,8,442.1357985257986,204,55.26697481572482,4.23
3823,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Monday,5,1552258114,8,442.1357985257986,480,55.26697481572482,4.23
3824,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Saturday,5,1552258114,8,442.1357985257986,312,55.26697481572482,4.23
3825,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Sunday,5,1552258114,8,442.1357985257986,324,55.26697481572482,4.23
3826,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Thursday,5,1552258114,8,442.1357985257986,240,55.26697481572482,4.23
3827,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Tuesday,5,1552258114,8,442.1357985257986,240,55.26697481572482,4.23
3828,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Wednesday,5,1552258114,8,442.1357985257986,336,55.26697481572482,4.23
3829,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Friday,3,1552258114,8,442.1357985257986,204,55.26697481572482,3.36
3830,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Monday,3,1552258114,8,442.1357985257986,480,55.26697481572482,3.35
3831,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Saturday,3,1552258114,8,442.1357985257986,312,55.26697481572482,3.36
3832,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Sunday,3,1552258114,8,442.1357985257986,324,55.26697481572482,3.36
3833,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Thursday,3,1552258114,8,442.1357985257986,240,55.26697481572482,3.36
3834,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Tuesday,3,1552258114,8,442.1357985257986,240,55.26697481572482,3.36
3835,FIPL 31,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Wednesday,3,1552258114,8,442.1357985257986,336,55.26697481572482,3.36
3836,FIPL 31,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Friday,1,590705962,1,442.1357985257986,120,442.1357985257986,1.27
3837,FIPL 31,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Monday,1,590705962,1,442.1357985257986,60,442.1357985257986,1.27
3838,FIPL 31,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Saturday,1,590705962,1,442.1357985257986,120,442.1357985257986,1.27
3839,FIPL 31,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Sunday,1,590705962,1,442.1357985257986,96,442.1357985257986,1.27
3840,FIPL 31,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Thursday,1,590705962,1,442.1357985257986,120,442.1357985257986,1.27
3841,FIPL 31,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Tuesday,1,590705962,1,442.1357985257986,108,442.1357985257986,1.27
3842,FIPL 31,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Wednesday,1,590705962,1,442.1357985257986,72,442.1357985257986,1.27
3843,FIPL 31,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Friday,1,590705962,1,442.1357985257986,168,442.1357985257986,1.27
3844,FIPL 31,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Monday,1,590705962,1,442.1357985257986,168,442.1357985257986,1.27
3845,FIPL 31,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Saturday,1,590705962,1,442.1357985257986,120,442.1357985257986,1.27
3846,FIPL 31,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Sunday,1,590705962,1,442.1357985257986,144,442.1357985257986,1.27
3847,FIPL 31,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Thursday,1,590705962,1,442.1357985257986,144,442.1357985257986,1.27
3848,FIPL 31,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Tuesday,1,590705962,1,442.1357985257986,192,442.1357985257986,1.27
3849,FIPL 31,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Wednesday,1,590705962,1,442.1357985257986,108,442.1357985257986,1.27
3850,FIPL 31,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Friday,1,590705962,1,442.1357985257986,144,442.1357985257986,1.27
3851,FIPL 31,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Monday,1,590705962,1,442.1357985257986,144,442.1357985257986,1.27
3852,FIPL 31,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Saturday,1,590705962,1,442.1357985257986,96,442.1357985257986,1.27
3853,FIPL 31,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Sunday,1,590705962,1,442.1357985257986,180,442.1357985257986,1.27
3854,FIPL 31,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Thursday,1,590705962,1,442.1357985257986,132,442.1357985257986,1.27
3855,FIPL 31,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Tuesday,1,590705962,1,442.1357985257986,168,442.1357985257986,1.27
3856,FIPL 31,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Wednesday,1,590705962,1,442.1357985257986,144,442.1357985257986,1.27
3857,FIPL 31,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Friday,1,590705962,1,442.1357985257986,204,442.1357985257986,1.27
3858,FIPL 31,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Monday,1,590705962,1,442.1357985257986,480,442.1357985257986,1.27
3859,FIPL 31,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Saturday,1,590705962,1,442.1357985257986,312,442.1357985257986,1.27
3860,FIPL 31,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Sunday,1,590705962,1,442.1357985257986,324,442.1357985257986,1.27
3861,FIPL 31,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Thursday,1,590705962,1,442.1357985257986,240,442.1357985257986,1.27
3862,FIPL 31,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Tuesday,1,590705962,1,442.1357985257986,240,442.1357985257986,1.27
3863,FIPL 31,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Wednesday,1,590705962,1,442.1357985257986,336,442.1357985257986,1.27
3864,FIPL 31,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Friday,3,1307960027,3,442.1357985257986,120,147.37859950859954,1.89
3865,FIPL 31,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Monday,3,1307960027,3,442.1357985257986,60,147.37859950859954,1.89
3866,FIPL 31,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Saturday,3,1307960027,3,442.1357985257986,120,147.37859950859954,1.89
3867,FIPL 31,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Sunday,3,1307960027,3,442.1357985257986,96,147.37859950859954,1.89
3868,FIPL 31,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Thursday,3,1307960027,3,442.1357985257986,120,147.37859950859954,1.89
3869,FIPL 31,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Tuesday,3,1307960027,3,442.1357985257986,108,147.37859950859954,1.89
3870,FIPL 31,Supervisor,Afternoon Shift (12 PM - 3 PM),Female (23-50),Wednesday,3,1307960027,3,442.1357985257986,72,147.37859950859954,1.89
3871,FIPL 31,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Friday,3,1307960027,3,442.1357985257986,168,147.37859950859954,1.89
3872,FIPL 31,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Monday,3,1307960027,3,442.1357985257986,168,147.37859950859954,1.89
3873,FIPL 31,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Saturday,3,1307960027,3,442.1357985257986,120,147.37859950859954,1.89
3874,FIPL 31,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Sunday,3,1307960027,3,442.1357985257986,144,147.37859950859954,1.89
3875,FIPL 31,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Thursday,3,1307960027,3,442.1357985257986,144,147.37859950859954,1.89
3876,FIPL 31,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Tuesday,3,1307960027,3,442.1357985257986,192,147.37859950859954,1.89
3877,FIPL 31,Supervisor,Evening Shift (3 PM - 6 PM),Female (23-50),Wednesday,3,1307960027,3,442.1357985257986,108,147.37859950859954,1.89
3878,FIPL 31,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Friday,3,1307960027,3,442.1357985257986,144,147.37859950859954,1.89
3879,FIPL 31,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Monday,3,1307960027,3,442.1357985257986,144,147.37859950859954,1.89
3880,FIPL 31,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Saturday,3,1307960027,3,442.1357985257986,96,147.37859950859954,1.89
3881,FIPL 31,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Sunday,3,1307960027,3,442.1357985257986,180,147.37859950859954,1.89
3882,FIPL 31,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Thursday,3,1307960027,3,442.1357985257986,132,147.37859950859954,1.89
3883,FIPL 31,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Tuesday,3,1307960027,3,442.1357985257986,168,147.37859950859954,1.89
3884,FIPL 31,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Wednesday,3,1307960027,3,442.1357985257986,144,147.37859950859954,1.89
3885,FIPL 31,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Friday,3,1307960027,3,442.1357985257986,204,147.37859950859954,1.89
3886,FIPL 31,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Monday,3,1307960027,3,442.1357985257986,480,147.37859950859954,1.89
3887,FIPL 31,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Saturday,3,1307960027,3,442.1357985257986,312,147.37859950859954,1.89
3888,FIPL 31,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Sunday,3,1307960027,3,442.1357985257986,324,147.37859950859954,1.89
3889,FIPL 31,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Thursday,3,1307960027,3,442.1357985257986,240,147.37859950859954,1.89
3890,FIPL 31,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Tuesday,3,1307960027,3,442.1357985257986,240,147.37859950859954,1.89
3891,FIPL 31,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Wednesday,3,1307960027,3,442.1357985257986,336,147.37859950859954,1.89
4060,FIPL 33,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Friday,3,1854935040,11,435.5218333333333,135,39.59289393939394,3.08
4061,FIPL 33,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Monday,3,1854935040,11,435.5218333333333,135,39.59289393939394,3.08
4062,FIPL 33,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Saturday,3,1854935040,11,435.5218333333333,120,39.59289393939394,3.08
4063,FIPL 33,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Sunday,3,1854935040,11,435.5218333333333,75,39.59289393939394,3.08
4064,FIPL 33,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Thursday,3,1854935040,11,435.5218333333333,60,39.59289393939394,3.08
4065,FIPL 33,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Tuesday,3,1854935040,11,435.5218333333333,150,39.59289393939394,3.08
